P,I,G,S,L,C,mu_hat_zj,mu_hat_base_zj,delta_hat_zj,group_id,policy_id,n_obs_cell,group_label,pi_zj,ug,ug_shrunk,wage_anchor_monthly,income_anchor,q_g,r_g,tau_si,w_g,m_L,k_L,C_cash_zj,A_C,u_g_used,C_childcare_zj,SC_g,C_leave_birth_allowance,C_leave_socsub,C_leave_zj,C_total_zj,scenario,scenario_note
1,2,2,1,1,2,7.761006991869627,7.766781743784748,-0.005774751915121,1-2-2,1-1-2,37,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,8400.0,0.7,5880.0,2973.5116666666668,0.0,0.0,0.0,5880.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,1,2,1,8.059003707108594,7.766781743784748,0.2922219633238461,1-2-2,1-2-1,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,0.0,0.7,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,16285.694666666668,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,1,2,2,7.666120475964787,7.766781743784748,-0.1006612678199614,1-2-2,1-2-2,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,8400.0,0.7,5880.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,22165.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,1,3,1,7.991779569814484,7.766781743784748,0.2249978260297354,1-2-2,1-3-1,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,0.0,0.7,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,25434.961333333336,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,1,3,2,7.820358749276864,7.766781743784748,0.0535770054921158,1-2-2,1-3-2,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,8400.0,0.7,5880.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,31314.961333333336,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,1,1,7.787816234576421,7.766781743784748,0.0210344907916724,1-2-2,2-1-1,10,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,0.0,0.7,0.0,2973.5116666666668,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,1,2,7.965409893651842,7.766781743784748,0.1986281498670932,1-2-2,2-1-2,35,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,8400.0,0.7,5880.0,2973.5116666666668,0.0,0.0,0.0,16680.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,2,1,8.130072164507046,7.766781743784748,0.363290420722298,1-2-2,2-2-1,8,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,0.0,0.7,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,27085.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,2,2,7.920557344353782,7.766781743784748,0.1537756005690331,1-2-2,2-2-2,34,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,8400.0,0.7,5880.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,32965.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,3,1,8.101931063527319,7.766781743784748,0.3351493197425705,1-2-2,2-3-1,12,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,0.0,0.7,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,36234.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,2,3,2,8.113878653980242,7.766781743784748,0.3470969101954937,1-2-2,2-3-2,33,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,8400.0,0.7,5880.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,42114.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,1,1,7.938196797815653,7.766781743784748,0.1714150540309047,1-2-2,3-1-1,13,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,0.0,0.7,0.0,2973.5116666666668,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,1,2,8.020674013973188,7.766781743784748,0.2538922701884401,1-2-2,3-1-2,37,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,8400.0,0.7,5880.0,2973.5116666666668,0.0,0.0,0.0,27480.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,2,1,8.213742204642061,7.766781743784748,0.446960460857313,1-2-2,3-2-1,9,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,0.0,0.7,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,37885.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,2,2,7.90911094157091,7.766781743784748,0.1423291977861618,1-2-2,3-2-2,36,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,8400.0,0.7,5880.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,43765.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,3,1,8.282509937796316,7.766781743784748,0.5157281940115679,1-2-2,3-3-1,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,0.0,0.7,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,47034.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
1,2,2,3,3,2,8.199341085331353,7.766781743784748,0.4325593415466047,1-2-2,3-3-2,0,首胎/无子女|中高收入|有祖辈照护,0.0520833333333333,0.7,0.7105902777777778,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,8400.0,0.7,5880.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,52914.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,1,1,6.592800230031338,6.592800230031338,0.0,2-1-1,1-1-1,11,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,0.0,0.9,0.0,1673.3166666666666,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,1,2,6.922574980108412,6.592800230031338,0.3297747500770738,2-1-1,1-1-2,34,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,8400.0,0.9,7560.0,1673.3166666666666,0.0,0.0,0.0,7560.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,2,1,7.0171578737795866,6.592800230031338,0.4243576437482481,2-1-1,1-2-1,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,0.0,0.9,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,9164.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,2,2,6.959824144627973,6.592800230031338,0.3670239145966345,2-1-1,1-2-2,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,8400.0,0.9,7560.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,16724.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,3,1,7.15844356284204,6.592800230031338,0.5656433328107013,2-1-1,1-3-1,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,0.0,0.9,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,14313.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,1,3,2,7.322572244296615,6.592800230031338,0.7297720142652766,2-1-1,1-3-2,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,8400.0,0.9,7560.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,21873.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,1,1,6.489470998322738,6.592800230031338,-0.1033292317086003,2-1-1,2-1-1,13,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,0.0,0.9,0.0,1673.3166666666666,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,1,2,7.002614159390355,6.592800230031338,0.4098139293590161,2-1-1,2-1-2,37,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,8400.0,0.9,7560.0,1673.3166666666666,0.0,0.0,0.0,18360.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,2,1,6.963862608677767,6.592800230031338,0.3710623786464282,2-1-1,2-2-1,11,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,0.0,0.9,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,19964.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,2,2,7.089897290516696,6.592800230031338,0.4970970604853573,2-1-1,2-2-2,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,8400.0,0.9,7560.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,27524.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,3,1,7.144231334054605,6.592800230031338,0.5514311040232664,2-1-1,2-3-1,8,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,0.0,0.9,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,25113.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,2,3,2,7.491728426499721,6.592800230031338,0.8989281964683826,2-1-1,2-3-2,34,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,8400.0,0.9,7560.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,32673.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,1,1,7.03817399971953,6.592800230031338,0.4453737696881914,2-1-1,3-1-1,10,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,0.0,0.9,0.0,1673.3166666666666,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,1,2,7.456200717869259,6.592800230031338,0.8634004878379207,2-1-1,3-1-2,39,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,8400.0,0.9,7560.0,1673.3166666666666,0.0,0.0,0.0,29160.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,2,1,7.445855086970338,6.592800230031338,0.853054856939,2-1-1,3-2-1,9,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,0.0,0.9,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,30764.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,2,2,7.476773325891381,6.592800230031338,0.8839730958600427,2-1-1,3-2-2,34,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,8400.0,0.9,7560.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,38324.62666666666,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,3,1,7.723132646481158,6.592800230031338,1.1303324164498196,2-1-1,3-3-1,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,0.0,0.9,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,35913.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,1,3,3,2,7.975513296008389,6.592800230031338,1.3827130659770503,2-1-1,3-3-2,0,二胎/已有1孩|中低收入|无祖辈照护,0.0260416666666666,0.9,0.8158854166666668,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,8400.0,0.9,7560.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,43473.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,1,1,7.301355574105692,7.301355574105692,0.0,2-1-2,1-1-1,47,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,0.0,0.7764705882352941,0.0,1673.3166666666666,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,1,2,7.309732904981501,7.301355574105692,0.0083773308758088,2-1-2,1-1-2,48,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,0.0,0.0,0.0,6522.352941176471,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,2,1,7.602488298064915,7.301355574105692,0.3011327239592232,2-1-2,1-2-1,38,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,0.0,0.7764705882352941,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,9164.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,2,2,7.223757149712036,7.301355574105692,-0.0775984243936553,2-1-2,1-2-2,12,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,15686.97960784314,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,3,1,7.678072232809717,7.301355574105692,0.3767166587040256,2-1-2,1-3-1,46,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,0.0,0.7764705882352941,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,14313.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,1,3,2,7.520803495063026,7.301355574105692,0.2194479209573341,2-1-2,1-3-2,47,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,20835.646274509807,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,1,1,7.234397059517924,7.301355574105692,-0.0669585145877675,2-1-2,2-1-1,0,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,0.0,0.7764705882352941,0.0,1673.3166666666666,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,1,2,7.426142801384275,7.301355574105692,0.124787227278583,2-1-2,2-1-2,0,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,0.0,0.0,0.0,17322.352941176472,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,2,1,7.585563750083926,7.301355574105692,0.2842081759782342,2-1-2,2-2-1,35,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,0.0,0.7764705882352941,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,19964.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,2,2,7.39020101272159,7.301355574105692,0.0888454386158983,2-1-2,2-2-2,11,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,26486.97960784314,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,3,1,7.700230721143114,7.301355574105692,0.3988751470374216,2-1-2,2-3-1,44,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,0.0,0.7764705882352941,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,25113.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,2,3,2,7.726330394386965,7.301355574105692,0.4249748202812728,2-1-2,2-3-2,51,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,31635.646274509807,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,1,1,7.863785701477209,7.301355574105692,0.5624301273715169,2-1-2,3-1-1,10,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,0.0,0.7764705882352941,0.0,1673.3166666666666,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,1,2,7.960415000425673,7.301355574105692,0.6590594263199812,2-1-2,3-1-2,34,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,0.0,0.0,0.0,28122.352941176472,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,2,1,8.148241868938992,7.301355574105692,0.8468862948333005,2-1-2,3-2-1,49,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,0.0,0.7764705882352941,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,30764.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,2,2,7.85776268865877,7.301355574105692,0.5564071145530782,2-1-2,3-2-2,50,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,37286.97960784314,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,3,1,8.359817674132161,7.301355574105692,1.0584621000264691,2-1-2,3-3-1,11,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,0.0,0.7764705882352941,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,35913.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,3,2,8.290800904458127,7.301355574105692,0.9894453303524352,2-1-2,3-3-2,34,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,42435.64627450981,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,1,1,6.703759039356967,6.703759039356967,0.0,2-2-1,1-1-1,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,0.0,0.6666666666666666,0.0,2973.5116666666668,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
